300000 0.1 32线程优化 5 4 5 6 5 7 4 5 4 4 4 4 4 5 3 6 5 4 5 7 5 6 6 5 5 4 4 3 4 5 7 6 5 5 5 5 5 8 3 4 4 5 4 4 5 5 5 4 5 5 3 6 6 5 6 6 4 5 5 4 3 3 9 5 3 4 6 4 5 5 5 3 5 5 5 4 4 5 6 5 3 5 4 5 6 3 4 4 4 4 5 4 4 4 6 6 6 6 5 6 4 4 3 3 7 3 5 4 4 3 5 5 5 4 4 6 4 3 5 4 5 5 4 5 4 6 5 5 4 5 4 5 7 4 5 5 4 5 8 4 9 3 4 5 6 5 4 4 4 4 5 4 5 5 5 8 5 4 4 4 5 6 4 3 3 4 7 6 5 6 5 7 4 3 4 7 5 4 5 4 3 8 5 3 5 4 4 6 3 5 5 6 5 5 5 3 5 4 8 3 3 6 5 6 5 5 6 3 6 3 6 6 5 4 6 4 4 6 5 5 5 3 5 5 4 3 5 5 4 4 5 3 3 4 5 4 5 6 5 4 7 4 6 5 5 3 5 6 6 5 3 5 5 5 5 3 5 5 4 4 4 3 5 4 5 4 4 3 6 4 4 3 5 5 5 4 6 5 6 4 3 5 7 5 6 5 5 5 3 4 5 3 4 5 7 5 5 4 3 4 3 6 4 4 5 7 4 5 5 4 3 7 4 6 3 4 5 5 5 6 4 6 7 5 4 7 4 5 3 4 3 5 5 5 6 3 5 4 4 4 5 5 8 4 5 6 5 5 7 7 6 6 6 6 4 5 5 6 6 5 5 5 5 3 7 3 5 4 5 6 6 5 4 4 4 5 3 5 6 4 4 5 5 4 5 4 3 5 5 5 5 7 5 5 6 8 8 5 4 4 7 3 4 5 8 4 6 7 5 6 6 6 6 3 7 6 7 6 7 8 8 6 7 6 3 6 6 8 4 7 4 5 6 7 5 7 5 5 4 3 6 3 5 6 4 4 5 3 5 5 6 6 6 5 8 7 6 4 4 7 6 5 7 8 3 5 3 5 4 9 5 6 5 4 5 4 6 4 4 7 3 5 4 3 5 5 4 5 5 3 4 7 3 4 6 5 4 5 6 3 

400000 0.1 二分线序分支 17 18 9 16 4 7 2 17 15 11 1 0 12 17 0 15 13 18 8 2 17 11 16 13 11 16 5 11 17 12 11 13 18 18 2 4 17 19 0 6 13 17 2 0 8 12 18 18 17 17 16 2 10 15 5 16 15 12 7 14 17 0 11 17 7 6 14 622 10 10 15 12 15 6 12 16 1 15 9 14 14 7 15 8 12 14 16 15 8 11 8 15 4 0 1 14 16 3 15 15 1 10 7 14 6 16 11 14 11 16 13 7 15 7 15 15 12 3 2 0 11 16 15 16 15 16 16 12 16 1 16 12 11 15 16 8 5 14 15 1 9 12 4 2 4 13 14 5 9 6 5 15 14 16 16 15 11 11 15 14 17 12 11 16 18 15 16 0 5 14 14 10 7 13 9 15 15 7 11 10 2 10 8 5 14 14 15 15 4 9 7 15 16 16 14 10 10 11 6 15 15 16 15 11 15 13 16 0 16 14 12 1 15 15 5 1 10 2 13 12 9 16 15 4 7 2 16 15 4 8 16 2 13 15 14 16 17 16 7 14 15 12 14 5 4 3 15 12 4 9 2 2 10 11 4 3 1 14 4 2 16 13 6 7 17 18 8 13 16 7 2 11 10 3 1 2 9 8 14 11 8 14 9 11 2 9 10 16 14 5 14 1 12 4 9 5 5 5 16 15 9 15 16 16 12 2 15 19 3 2 14 5 12 15 8 0 14 15 2 15 17 13 16 17 7 14 11 7 14 12 15 15 8 2 15 8 11 10 16 11 16 3 1 9 14 15 7 6 5 5 3 15 11 2 15 12 15 10 10 16 16 2 7 9 14 1 14 1 14 14 14 13 14 15 11 10 15 5 14 2 12 15 15 3 8 9 12 15 8 14 16 3 14 10 14 1 15 16 14 16 6 8 14 2 1 15 14 8 15 5 12 16 14 12 16 14 15 12 15 2 15 8 15 7 2 11 7 9 8 5 4 5 10 6 14 15 11 15 1 3 3 14 16 16 1 0 12 11 7 0 14 8 10 9 7 14 14 15 6 12 17 5 16 6 12 12 11 16 8 15 6 14 11 11 15 11 2 0 5 15 9 4 15 15 15 16 2 47 7 15 7 14 1 11 10 15 3 15 16 4 
400000 0.1 8线程优化 11 9 6 8 4 5 4 7 8 6 3 4 6 7 4 7 6 10 5 3 9 9 9 7 7 9 5 10 9 6 6 6 9 9 4 4 10 10 4 4 8 9 4 5 4 6 9 10 9 9 8 3 8 7 4 8 6 6 5 6 10 3 6 8 5 3 6 6 7 6 8 6 10 4 6 7 3 7 6 6 13 5 9 6 7 8 11 10 5 5 6 8 4 3 4 8 9 3 9 7 4 7 5 9 5 9 10 7 9 7 8 5 10 5 11 9 7 3 4 3 6 7 10 8 8 8 9 7 12 4 11 7 9 9 8 5 4 8 7 4 6 7 5 4 3 7 8 3 7 4 3 7 8 8 8 8 8 6 8 7 9 7 5 8 7 8 8 3 7 8 9 7 6 7 8 9 9 4 6 6 4 5 7 5 8 8 8 8 4 7 7 8 8 8 7 5 7 6 5 9 8 9 10 7 10 7 9 3 9 7 7 3 9 8 4 3 7 4 8 6 6 10 9 7 6 7 8 8 4 5 10 4 9 8 9 8 18 8 5 8 8 7 6 4 3 5 7 8 4 5 3 4 7 10 3 4 3 7 4 5 8 7 4 5 7 13 5 7 7 5 4 6 5 5 3 5 5 6 7 10 6 8 5 6 4 8 6 8 7 4 9 3 9 4 5 4 7 4 8 8 5 8 8 9 7 4 7 9 3 4 8 4 8 8 7 3 8 8 4 7 8 9 8 8 4 7 6 7 8 7 8 8 8 3 8 6 8 7 10 8 8 4 3 6 8 8 6 5 4 4 4 7 6 3 9 6 8 6 6 8 9 4 5 5 8 3 10 3 8 8 7 7 7 10 7 7 12 6 10 4 12 10 11 6 6 8 9 10 7 10 8 4 8 6 9 4 8 9 8 8 5 5 10 3 3 8 13 5 9 5 7 9 11 7 8 8 8 6 7 4 7 5 9 5 4 7 4 6 6 4 4 5 6 4 10 8 5 7 4 4 6 9 8 9 3 4 6 8 5 3 8 7 5 5 4 7 7 10 4 6 8 4 7 4 7 9 7 7 5 7 4 8 5 7 7 6 3 4 4 8 5 5 8 9 7 8 4 9 4 7 5 7 4 8 5 9 4 7 9 4 
400000 0.1 32线程优化 9 7 7 9 3 5 3 8 9 5 3 4 5 8 4 7 6 9 5 3 8 5 8 6 7 8 4 5 14 9 9 8 10 10 5 4 8 8 5 4 6 7 4 3 7 5 8 8 7 8 8 4 7 7 4 7 7 6 5 11 7 4 5 8 5 4 6 6 6 6 8 6 7 4 7 8 4 9 5 8 7 5 8 6 6 8 8 8 5 7 5 7 4 3 4 10 11 4 8 8 4 8 5 8 4 8 7 7 6 10 7 5 7 5 8 8 6 5 4 4 6 8 8 11 7 9 7 6 7 4 8 6 8 7 10 5 4 8 7 3 6 10 4 3 4 8 7 4 5 5 4 9 8 8 8 7 6 5 8 8 9 6 5 9 8 9 8 4 3 8 6 7 4 6 5 7 8 4 7 7 5 6 5 7 7 8 7 9 5 6 4 7 8 8 10 5 7 6 5 8 8 9 9 7 8 6 8 3 9 6 8 3 8 8 6 3 6 4 7 7 8 8 8 4 4 4 8 9 4 5 8 3 7 9 8 8 8 8 5 10 8 7 6 5 4 5 8 6 3 5 4 4 6 7 3 4 5 8 4 3 8 8 5 4 8 8 6 8 7 5 3 6 6 3 4 4 5 5 6 8 5 8 5 6 3 9 6 8 7 4 7 4 7 4 6 3 4 4 9 9 5 8 9 9 9 3 8 9 3 4 8 4 9 8 5 4 7 8 3 8 8 6 8 8 4 7 8 4 7 6 8 9 6 3 8 6 6 7 11 7 12 3 4 7 10 10 6 5 4 4 3 9 8 4 9 7 8 6 5 8 9 4 4 5 8 3 9 3 8 8 7 8 7 8 8 6 7 4 8 4 8 8 8 5 5 5 7 7 6 8 8 4 7 5 9 3 9 8 9 8 6 5 8 4 3 8 8 5 10 4 7 8 8 7 8 11 8 8 9 3 9 5 9 5 3 7 7 5 5 4 3 4 6 4 8 9 7 9 3 4 4 8 10 8 4 3 6 6 5 3 9 6 5 5 8 8 8 7 4 7 12 3 7 5 5 6 7 9 5 8 4 12 6 6 8 6 4 3 4 10 6 3 7 7 8 8 4 10 4 9 6 8 3 6 6 10 5 7 10 4 

500000 0.1 二分线序分支 6 6 23 28 642 16 24 10 11 18 24 4 8 21 19 17 25 6 23 25 16 11 25 23 23 9 12 24 23 15 24 21 7 18 19 1 24 20 24 25 24 22 24 24 23 22 2 6 21 10 15 25 25 18 26 24 26 0 17 18 25 6 21 18 11 25 7 21 2 6 12 12 22 9 27 24 2 25 25 25 9 21 18 13 23 9 9 16 25 22 21 22 22 23 23 8 23 24 4 24 24 13 11 22 25 23 8 9 21 18 12 8 13 24 10 25 23 25 2 10 7 18 23 4 21 7 22 24 2 23 21 16 16 21 28 22 23 26 25 7 20 24 18 18 25 25 20 25 4 13 23 10 0 11 11 16 11 2 17 26 5 21 7 21 24 16 24 25 24 9 19 23 12 21 24 25 2 6 20 3 23 25 15 23 10 3 21 24 25 14 12 15 20 24 12 16 25 24 23 25 17 21 25 24 12 12 15 14 25 11 16 26 12 9 15 5 23 24 25 15 21 15 20 24 23 16 5 16 14 20 21 2 20 23 3 8 22 14 7 14 25 11 15 15 25 25 25 25 6 10 20 24 22 23 25 24 22 25 24 19 7 1 3 13 9 14 20 25 24 12 23 25 24 24 24 21 6 24 17 24 4 4 22 29 18 17 23 23 15 5 22 8 23 24 21 22 9 25 24 23 15 25 17 26 0 10 19 0 24 25 22 12 13 24 25 24 19 18 17 13 24 24 25 21 23 9 11 19 21 20 15 17 24 15 5 12 18 19 4 24 25 17 25 12 18 15 14 20 25 10 15 3 23 8 23 21 7 21 16 25 6 24 4 23 25 23 25 16 15 24 10 19 23 25 26 1 26 14 22 23 23 25 23 24 23 5 24 4 23 24 24 25 22 25 25 15 6 16 19 24 24 24 18 2 24 19 23 12 24 21 12 17 25 12 25 18 25 25 24 24 18 19 25 23 24 24 14 13 21 24 21 12 5 23 22 10 24 5 23 19 22 18 23 14 24 10 24 17 17 14 18 25 16 6 20 24 25 7 17 7 24 11 6 24 24 24 25 22 24 4 13 17 15 10 7 22 25 23 11 2 22 6 12 13 25 8 28 25 5 9 21 23 16 21 24 24 12 13 8 13 
500000 0.1 8线程优化 6 4 11 15 8 10 13 6 6 10 11 3 4 11 9 10 11 4 12 11 8 7 16 11 11 5 6 11 12 7 12 11 5 9 8 4 10 10 12 12 11 11 14 12 12 14 4 7 11 6 8 17 13 9 11 11 11 3 9 9 15 4 10 9 6 12 5 11 3 7 6 6 11 5 12 11 4 14 11 12 5 10 9 7 12 5 8 7 12 10 12 11 11 11 11 7 10 11 4 11 11 7 6 12 12 13 5 8 9 9 6 5 7 11 6 12 10 13 4 6 5 9 11 4 10 4 11 15 4 12 10 7 7 10 12 10 17 12 11 5 8 10 9 8 9 16 11 11 4 7 11 6 3 6 6 9 6 3 8 16 4 13 7 11 14 8 12 11 11 8 9 11 7 11 12 12 5 4 10 3 11 15 9 11 7 3 11 14 12 7 7 7 9 12 6 8 15 11 10 12 9 11 11 11 7 9 6 8 11 7 8 13 7 6 11 4 11 11 11 8 10 9 11 14 13 11 4 9 7 11 9 3 9 11 4 6 12 8 5 8 11 7 8 8 11 16 14 13 5 6 12 13 11 12 12 18 12 15 15 10 5 3 4 9 7 9 16 16 15 7 11 11 12 14 12 11 5 14 10 11 4 5 13 12 14 9 13 12 8 4 11 5 12 16 11 12 7 11 12 13 8 12 9 14 4 6 12 3 14 14 12 7 7 12 13 11 14 8 8 7 11 12 12 10 11 6 8 9 12 10 7 9 11 13 4 6 9 10 4 12 11 11 12 6 10 7 8 10 14 6 10 4 11 5 11 10 5 9 7 16 4 12 3 12 14 12 13 9 9 15 9 9 13 13 13 3 12 7 8 12 11 14 12 11 12 3 11 4 12 12 14 13 11 14 12 9 4 8 10 14 12 11 8 3 11 10 12 6 14 11 7 9 12 6 12 10 13 15 12 12 9 9 13 12 13 13 9 7 11 12 10 7 5 11 11 6 12 4 12 9 10 8 10 7 14 6 11 9 9 7 9 12 8 4 14 11 13 4 8 4 11 6 4 11 12 15 17 12 13 5 10 7 8 6 4 11 13 12 9 4 10 4 6 7 11 5 11 11 4 5 15 11 9 11 12 12 6 6 5 7 
500000 0.1 32线程优化 4 6 11 12 9 8 13 5 7 8 11 4 7 10 9 9 12 4 12 12 8 8 11 11 11 6 6 12 12 7 12 16 4 8 8 3 12 9 12 15 13 11 12 11 12 10 4 4 14 5 7 13 11 8 11 12 11 6 7 9 12 5 8 8 8 11 5 12 3 5 8 7 10 5 13 11 7 11 12 14 7 10 13 7 11 5 6 8 11 10 11 11 11 11 11 5 12 12 5 12 12 6 6 11 11 12 5 5 9 9 7 5 9 11 6 12 16 13 3 6 6 9 12 4 13 5 10 13 4 12 10 9 7 14 12 11 11 11 12 5 9 12 14 9 10 12 11 14 4 9 13 5 6 6 7 9 6 4 10 12 5 11 5 12 11 8 13 11 12 6 9 11 9 12 11 12 4 6 10 4 11 16 12 13 6 3 10 18 14 7 6 8 9 13 6 10 11 12 11 12 9 10 12 11 9 7 7 7 11 7 8 12 7 8 7 4 10 11 11 7 11 7 15 11 11 9 4 7 7 10 10 4 8 14 3 5 11 7 5 8 11 7 7 8 12 15 11 12 4 5 9 12 11 11 12 14 12 12 12 9 4 3 4 9 5 7 15 13 12 7 11 12 12 14 14 12 7 13 10 11 4 5 14 13 10 8 12 14 11 5 11 6 14 12 11 12 9 14 13 13 8 11 9 17 4 6 10 3 13 13 11 9 7 14 13 12 9 9 8 7 15 12 11 11 11 5 6 9 13 18 9 8 12 9 5 7 11 11 4 16 13 8 12 7 10 8 9 13 16 6 8 5 13 5 10 12 5 14 10 13 4 13 4 13 12 12 15 10 7 14 7 10 13 15 13 6 12 8 10 13 12 13 15 11 17 5 13 4 14 22 15 12 13 13 13 9 7 9 11 14 13 12 11 3 13 11 12 8 14 10 12 9 13 8 18 10 13 12 13 13 12 10 15 12 14 13 7 8 11 17 11 7 4 12 11 6 11 5 15 9 10 9 11 8 12 6 11 9 11 7 9 12 9 4 10 13 12 7 8 5 12 7 4 12 12 11 15 11 12 3 7 8 9 6 5 16 11 11 7 4 14 6 8 7 18 6 16 11 5 6 11 11 9 10 13 13 6 7 5 7 

600000 0.1 二分线序分支 36 870 29 6 10 8 30 33 32 11 30 18 34 14 35 25 32 3 21 32 34 36 3 0 0 15 35 32 34 33 35 23 25 28 28 24 33 16 34 11 8 8 0 33 31 9 32 15 17 7 2 16 34 9 25 11 34 35 28 34 22 32 18 35 8 10 34 7 35 37 34 34 29 3 20 10 33 28 18 1 24 33 18 15 26 34 32 23 19 33 34 35 16 9 34 25 31 32 9 25 34 5 23 27 23 35 13 29 35 9 33 14 35 22 34 35 26 30 24 34 24 34 33 34 24 34 35 14 31 25 26 34 36 32 25 36 33 33 27 7 13 33 22 16 7 25 7 28 37 33 20 35 16 26 34 24 14 10 33 29 32 24 35 7 27 12 34 26 34 16 30 35 19 34 28 35 1 34 28 5 34 25 34 31 22 36 27 35 14 8 35 33 34 35 34 34 8 2 16 19 35 29 28 36 22 12 32 36 12 33 12 35 35 31 5 32 31 24 34 15 20 23 35 35 37 27 11 34 34 34 28 35 10 35 4 28 35 27 33 31 8 15 3 29 33 24 35 27 30 17 7 33 26 5 2 34 12 34 33 32 26 16 27 26 36 3 13 33 31 5 5 36 27 12 34 24 29 29 35 31 31 24 15 35 35 22 16 27 10 30 2 4 26 34 27 10 12 33 34 40 33 32 28 34 5 25 36 33 28 36 28 35 9 24 35 1 28 19 34 12 5 30 35 4 33 20 11 34 7 8 14 10 22 15 34 16 32 33 15 7 25 35 6 4 17 9 34 19 34 35 32 37 33 3 32 34 35 31 26 35 36 17 23 34 29 35 32 25 27 12 23 35 11 15 5 7 17 35 35 35 36 34 15 28 5 28 41 29 25 33 16 0 36 37 24 35 35 11 5 17 6 23 31 24 23 34 7 32 34 23 36 35 35 34 33 24 23 22 35 34 35 33 31 2 8 32 10 4 13 27 19 35 34 27 34 34 23 14 33 11 6 16 5 8 16 35 26 28 35 25 21 33 22 34 14 25 25 34 35 5 23 23 34 24 33 34 28 34 18 34 14 29 17 36 23 34 20 31 3 10 27 35 34 8 31 2 34 34 35 0 12 30 19 4 0 33 38 7 25 34 
600000 0.1 8线程优化 15 20 13 4 9 5 14 16 16 6 22 9 14 7 15 11 15 3 10 14 23 16 3 3 4 7 17 15 16 23 21 11 12 14 13 12 16 8 17 7 5 5 3 17 14 6 16 15 8 4 3 8 16 4 13 8 17 18 13 16 10 22 9 18 5 5 18 4 16 17 16 18 14 3 10 5 18 13 10 3 12 16 11 7 13 17 19 11 10 16 16 18 9 5 18 12 15 20 6 11 18 4 12 12 11 17 7 15 17 7 16 6 12 10 20 17 13 18 11 21 11 17 16 17 12 16 18 7 15 11 12 17 17 15 13 18 15 16 12 4 8 16 11 8 5 13 5 19 16 15 10 17 8 12 16 11 8 5 16 16 15 11 15 5 12 6 17 13 17 11 16 18 11 16 16 19 3 15 15 4 16 12 16 14 10 15 12 15 10 5 18 17 17 20 18 15 6 3 8 9 17 15 16 15 11 7 16 16 6 15 7 21 18 16 4 16 15 12 17 8 11 10 15 17 16 12 6 17 17 16 14 17 5 21 3 16 17 11 16 16 5 7 3 22 14 11 16 14 14 9 4 18 11 4 3 16 7 17 16 16 14 7 11 11 16 3 7 11 12 5 4 20 14 6 18 11 15 14 20 16 14 11 7 16 16 11 8 14 6 14 3 4 12 15 13 6 6 23 16 18 17 18 13 20 5 16 17 16 16 17 13 17 5 11 21 4 15 12 18 7 6 16 22 4 17 11 11 18 4 5 6 6 10 7 16 8 15 16 8 5 13 16 4 4 9 5 18 9 16 16 14 17 15 5 16 18 16 14 12 17 16 8 11 23 14 15 15 13 13 6 11 16 6 8 5 5 8 17 16 16 17 16 8 15 4 12 16 15 12 13 8 3 16 22 14 17 21 5 4 9 5 11 15 13 13 16 5 15 17 12 17 17 19 18 14 13 11 11 19 17 21 17 15 4 5 16 6 3 8 16 9 18 15 14 16 16 11 8 19 6 4 8 4 5 8 16 12 14 22 12 10 14 11 16 7 12 12 18 16 4 15 13 19 12 19 19 14 16 11 17 7 20 8 17 11 19 10 16 4 6 13 16 18 5 15 4 15 16 16 4 6 15 9 4 5 15 16 5 11 16 
600000 0.1 32线程优化 15 15 13 6 5 5 15 17 16 5 20 9 16 7 15 11 15 3 10 20 17 15 3 4 3 7 15 14 20 16 15 12 11 13 12 12 16 8 20 8 5 5 3 17 14 5 20 8 8 5 3 8 17 5 12 9 17 18 15 16 10 17 12 17 8 5 18 4 17 16 16 16 13 6 8 5 15 12 8 3 10 15 10 7 16 16 15 12 10 16 16 23 8 5 15 11 15 15 7 11 15 4 12 12 10 15 7 15 16 6 14 9 12 10 16 16 11 13 16 15 10 15 15 16 11 16 17 10 14 12 12 16 16 15 11 15 18 17 12 4 7 15 10 10 5 13 4 12 19 16 10 15 7 12 20 11 7 5 16 14 15 11 18 5 11 7 16 13 15 12 14 18 9 15 14 17 3 14 14 4 16 12 17 15 10 44 15 20 11 4 16 15 15 15 16 14 5 5 8 10 17 14 13 14 10 8 14 16 7 17 6 16 21 14 4 16 13 11 15 10 9 20 18 20 16 13 6 18 17 15 13 16 7 15 4 14 16 13 16 21 7 8 3 13 16 11 17 14 15 8 4 17 10 4 3 15 8 15 17 13 15 7 12 10 17 3 7 11 13 5 3 16 12 7 15 11 19 14 15 15 16 12 8 16 15 14 8 12 5 14 3 4 13 16 13 7 8 16 16 16 17 17 14 17 4 15 18 15 14 16 14 17 9 11 16 3 14 10 17 7 3 14 17 3 16 12 7 16 5 4 7 6 10 7 17 8 17 19 8 4 11 16 4 4 9 6 17 9 15 17 15 18 15 3 15 16 17 14 13 19 18 9 10 16 14 18 16 11 13 8 10 18 7 7 4 4 9 16 22 17 16 17 9 13 4 13 19 15 13 19 8 3 16 16 11 16 20 6 3 8 4 12 17 12 12 16 5 16 16 11 16 17 17 15 16 17 11 10 18 16 16 17 15 3 5 17 7 4 8 13 11 15 15 13 17 18 15 7 14 6 3 7 3 5 7 17 13 16 16 14 10 16 11 16 8 11 13 20 17 4 11 11 15 11 16 16 17 23 9 20 6 13 9 16 12 15 11 15 6 5 13 15 15 5 14 6 15 16 17 3 7 14 11 4 3 15 16 5 15 18 

700000 0.1 二分线序分支 25 31 19 47 16 44 48 45 1 49 50 0 43 45 55 49 30 34 40 16 10 41 52 26 40 47 47 46 31 35 47 44 12 26 7 49 46 40 31 1171 33 46 29 47 2 46 3 42 41 42 27 11 45 41 46 36 22 15 34 14 4 25 35 42 1 46 1 39 26 37 39 23 3 46 28 40 46 47 8 20 44 43 44 28 40 36 46 27 23 47 44 37 36 47 47 30 37 12 17 29 46 9 29 22 20 43 39 46 43 46 23 36 2 48 22 42 17 6 24 41 8 8 24 13 7 27 23 45 46 46 47 37 4 1 34 43 46 46 22 26 38 12 33 47 42 47 40 39 35 37 43 28 14 44 46 46 39 46 16 38 42 42 42 43 40 1 29 42 27 11 6 46 42 46 40 35 13 41 16 47 46 40 46 46 45 54 2 42 27 12 41 40 43 36 4 3 19 47 46 47 43 19 38 43 43 25 11 22 47 36 27 36 37 44 30 16 49 17 40 1 46 43 46 36 17 44 40 32 23 9 38 43 46 39 7 13 32 23 46 17 4 1 28 43 31 43 46 47 10 36 42 46 44 23 21 43 43 18 47 37 55 15 41 42 1 47 47 43 41 46 2 46 46 41 43 47 9 20 46 22 16 40 16 46 34 7 10 43 46 25 35 17 31 47 17 36 5 32 40 42 47 17 46 32 11 46 43 42 42 10 47 8 46 46 36 1 42 1 40 36 32 43 35 27 26 45 30 46 47 30 41 24 37 6 45 33 42 42 13 31 33 42 4 38 43 44 15 46 42 51 29 22 27 46 46 11 17 35 46 28 6 46 47 41 35 43 1 41 42 45 42 48 47 26 46 33 25 43 36 43 2 45 9 42 41 46 25 37 10 38 44 35 38 32 47 40 44 47 45 42 21 26 42 37 27 46 22 12 46 32 46 42 42 2 21 46 41 40 6 11 45 42 44 39 5 39 42 41 32 43 37 40 40 38 48 45 11 40 42 32 41 0 19 42 47 43 47 46 46 44 34 41 18 43 0 41 44 31 28 34 40 47 46 42 24 34 42 17 17 46 55 26 46 48 8 41 47 11 40 46 40 32 38 13 33 20 30 47 47 32 44 46 11 38 40 32 5 22 46 2 
700000 0.1 8线程优化 17 13 9 20 8 23 21 21 3 21 29 4 20 21 24 19 14 14 20 7 6 16 21 11 20 19 21 21 14 16 27 22 8 16 5 20 20 23 14 22 14 21 14 23 6 24 4 19 20 21 17 6 24 21 23 17 12 10 17 10 5 12 15 19 3 20 3 22 14 19 19 10 4 20 17 19 23 20 5 9 20 22 23 13 19 17 22 13 13 21 19 17 16 23 27 16 17 7 9 14 26 6 14 10 10 21 19 26 20 21 11 16 4 17 12 20 11 5 11 21 5 6 12 7 5 15 12 20 21 23 21 15 4 3 17 19 21 21 11 12 20 7 14 22 21 23 20 24 16 19 22 15 8 22 23 32 21 23 9 18 22 24 22 19 27 3 14 23 15 9 6 23 23 22 19 20 6 23 9 22 20 18 21 22 21 19 5 18 12 9 24 25 23 18 4 6 10 20 23 22 21 9 17 22 25 12 6 11 22 15 14 15 17 24 17 10 21 9 20 3 26 23 23 16 9 22 19 20 11 5 19 21 22 17 5 8 18 10 23 9 3 3 16 21 13 20 30 21 6 14 19 21 21 12 11 20 27 10 21 17 19 8 19 20 4 21 24 29 18 21 3 21 23 18 20 25 7 13 26 11 8 19 10 22 18 5 8 20 21 12 16 9 14 21 11 16 5 15 19 19 21 12 21 14 7 22 20 21 18 8 22 5 21 21 15 3 25 3 18 15 15 22 17 12 14 24 14 22 22 13 18 10 17 5 24 16 21 19 8 17 16 27 4 20 20 23 8 20 20 23 16 11 14 19 22 6 9 17 21 17 5 21 23 21 17 22 3 28 19 22 21 24 22 12 22 16 12 22 22 21 4 21 5 20 19 21 12 17 8 18 20 15 18 13 21 20 22 26 21 23 12 13 19 20 12 22 10 7 23 17 21 20 20 4 10 23 20 21 5 5 28 21 21 20 3 20 23 21 15 20 17 26 20 18 22 21 7 19 20 16 19 5 10 21 21 21 22 24 25 20 20 20 9 28 3 19 25 15 14 20 19 22 21 22 12 16 25 9 10 22 24 16 21 22 5 21 21 6 17 22 19 16 22 7 14 10 14 23 23 22 21 23 6 18 18 15 4 11 23 6 
700000 0.1 32线程优化 10 15 8 20 9 21 22 24 3 21 23 3 20 22 28 30 15 16 16 8 5 16 22 11 24 21 22 22 14 16 21 21 6 16 4 23 21 19 14 22 15 23 15 24 4 22 3 21 21 20 12 6 23 21 24 16 10 8 16 8 4 16 17 21 3 21 3 20 19 17 19 11 4 21 14 19 25 24 5 10 22 22 24 14 26 18 21 14 11 24 22 18 15 26 25 14 17 7 8 14 24 5 17 10 10 21 17 20 21 21 12 18 4 17 10 20 9 4 17 21 5 5 10 6 5 14 11 27 22 22 21 17 3 3 16 20 25 22 10 13 24 7 17 22 22 25 19 20 15 20 21 13 10 20 21 21 15 20 8 17 27 22 23 20 19 3 14 22 15 6 4 21 19 21 19 17 6 22 8 20 21 20 21 23 21 20 3 19 13 9 19 20 21 17 4 5 10 20 20 23 22 14 20 22 22 12 6 12 21 16 13 18 16 21 18 8 22 8 20 3 20 20 21 16 12 22 20 15 11 5 19 21 21 21 5 7 15 10 21 9 4 3 13 25 14 22 22 21 6 15 21 23 22 11 9 20 21 10 21 16 21 11 25 22 3 25 22 22 24 22 3 20 22 20 21 27 6 9 23 10 9 20 8 22 20 5 7 22 21 13 19 10 13 24 9 16 4 15 21 19 23 10 22 19 6 20 20 19 19 6 22 6 20 24 16 4 22 3 19 17 14 22 18 19 12 25 17 24 21 14 19 11 17 7 21 15 19 20 6 15 14 19 6 18 20 23 8 20 24 22 15 11 13 23 21 7 9 19 21 13 4 21 22 20 22 20 4 18 19 21 20 21 23 14 22 16 12 20 18 19 3 21 7 25 22 25 15 24 9 26 20 16 20 17 23 19 29 22 22 20 11 12 20 20 14 21 13 7 20 14 21 21 21 4 10 21 21 19 5 5 20 21 21 19 4 20 32 20 13 20 16 17 21 21 22 22 9 19 23 20 25 4 16 29 26 24 20 22 26 27 16 21 8 28 3 20 21 16 14 16 18 23 26 20 12 15 20 8 9 22 23 14 20 23 5 20 22 6 20 29 20 14 18 6 14 10 14 21 27 15 20 22 7 18 24 15 4 14 25 6 

