300000 0.01 二分线序分支 4 3 2 3 2 3 3 2 3 2 2 3 2 3 2 3 3 2 3 3 3 2 3 2 3 3 2 3 2 3 3 2 3 3 3 2 3 3 3 3 2 3 2 3 3 2 3 3 2 3 
300000 0.01 多线程优化 2 2 2 1 2 2 58 3 2 2 2 2 2 2 2 2 2 2 16 2 1 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 1 2 2 3 
300000 0.05 二分线序分支 2 3 2 1 2 1 2 1 2 1 2 1 2 1 1 2 1 2 1 2 1 1 2 1 2 1 1 2 1 1 2 1 1 2 1 1 2 1 2 1 1 2 1 1 2 1 1 2 1 1 
300000 0.05 多线程优化 1 1 3 1 2 2 1 2 2 1 1 1 2 1 2 2 3 1 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 2 1 3 2 1 2 1 2 1 1 2 1 1 1 2 3 1 
300000 0.1 二分线序分支 2 3 2 3 3 2 3 2 3 3 3 3 3 2 2 2 3 3 3 2 3 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 
300000 0.1 多线程优化 2 1 1 2 2 2 2 2 2 3 2 2 1 2 2 2 2 2 2 2 2 3 2 1 1 2 2 2 1 2 2 2 1 2 2 2 1 2 2 2 1 2 1 2 2 3 1 2 1 2 
300000 0.2 二分线序分支 1 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 
300000 0.2 多线程优化 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 2 1 1 1 0 
300000 0.35 二分线序分支 3 3 4 2 3 3 2 3 3 3 3 3 2 3 3 3 4 4 3 4 3 3 4 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 2 3 3 2 3 3 2 3 2 
300000 0.35 多线程优化 2 2 3 2 2 3 2 2 2 3 2 2 4 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2 2 1 2 4 1 2 2 2 1 2 
300000 0.5 二分线序分支 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 
300000 0.5 多线程优化 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 

400000 0.01 二分线序分支 9 8 9 9 9 9 8 9 8 8 9 9 8 9 9 9 8 9 8 8 8 8 9 8 8 9 8 8 9 9 8 8 8 9 8 8 9 8 9 8 9 8 8 9 8 8 8 9 8 9 
400000 0.01 多线程优化 4 644 4 4 4 5 3 4 4 3 4 4 4 4 4 4 5 4 4 4 4 3 4 5 4 4 7 4 4 4 4 4 4 3 3 4 4 3 4 4 4 4 4 4 4 7 4 4 4 4 
400000 0.05 二分线序分支 6 5 6 6 5 6 5 6 6 5 6 6 6 5 6 6 5 6 5 6 7 5 6 6 6 5 6 5 6 6 6 6 5 6 6 6 5 6 6 6 5 6 6 5 6 6 6 6 6 5 
400000 0.05 多线程优化 3 3 3 3 3 3 4 4 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 2 3 4 3 3 4 3 3 4 3 4 
400000 0.1 二分线序分支 11 11 12 11 12 11 12 11 11 12 11 12 11 12 11 12 11 12 11 12 12 11 11 12 11 12 11 12 12 11 12 12 11 12 11 12 11 11 12 11 11 12 12 11 11 12 12 11 12 11 
400000 0.1 多线程优化 6 6 6 6 6 7 6 7 6 6 6 6 7 6 6 6 7 6 6 5 6 6 6 6 6 6 6 6 6 6 6 6 7 7 6 6 8 5 6 6 6 6 6 6 6 6 6 7 6 6 
400000 0.2 二分线序分支 11 10 11 11 10 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 
400000 0.2 多线程优化 5 6 6 6 6 6 6 6 5 5 7 6 6 5 6 6 6 6 5 6 6 5 6 6 6 6 6 6 6 6 6 6 5 6 6 7 6 6 7 6 6 6 7 6 7 6 7 6 6 6 
400000 0.35 二分线序分支 7 6 6 6 6 5 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 6 6 6 5 6 6 6 6 6 6 6 5 6 6 6 6 7 6 6 6 6 6 6 6 6 6 6 5 6 
400000 0.35 多线程优化 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 2 3 2 4 3 4 3 2 3 3 3 3 3 5 3 3 3 3 3 3 4 3 3 3 3 3 3 3 2 4 3 2 2 3 3 
400000 0.5 二分线序分支 6 6 6 6 5 6 6 6 6 6 5 6 6 6 6 6 6 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 6 6 6 6 6 6 5 6 5 7 6 6 6 6 
400000 0.5 多线程优化 3 3 4 3 4 5 3 3 3 3 4 3 3 3 4 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 4 4 4 3 4 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 

500000 0.01 二分线序分支 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
500000 0.01 多线程优化 667 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 2 1 1 0 1 1 1 0 2 0 1 1 1 1 0 0 1 1 1 2 1 1 1 1 1 
500000 0.05 二分线序分支 21 21 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 23 22 21 23 22 22 22 22 23 23 22 21 22 23 22 22 21 23 22 21 22 22 23 22 22 22 22 22 21 22 21 23 
500000 0.05 多线程优化 11 10 11 10 11 10 10 10 11 11 10 11 11 10 10 10 10 10 11 10 11 11 12 10 10 11 10 10 11 11 10 11 10 10 10 10 11 12 10 11 10 10 10 11 10 10 10 12 11 10 
500000 0.1 二分线序分支 20 20 21 20 21 20 20 21 21 20 22 20 21 21 21 20 21 20 21 21 21 20 21 21 20 20 21 21 21 21 20 20 21 21 21 20 21 21 20 21 20 21 21 20 21 20 21 21 20 21 
500000 0.1 多线程优化 8 10 10 10 9 11 11 9 10 10 10 10 9 14 10 13 9 10 9 11 9 10 10 9 10 10 11 9 10 9 10 10 11 11 9 12 10 10 9 10 10 9 11 10 9 12 11 10 10 12 
500000 0.2 二分线序分支 17 18 18 18 16 17 16 17 18 17 17 16 16 16 17 16 16 15 16 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 18 16 16 17 16 17 16 16 16 16 17 16 16 16 17 16 
500000 0.2 多线程优化 7 8 8 8 9 9 7 8 9 7 8 7 9 8 8 8 11 7 8 8 8 8 8 8 8 8 9 8 8 9 9 8 8 8 8 8 8 8 8 7 8 9 8 8 8 8 8 7 9 8 
